id;safra_abertura;cidade;estado;idade;sexo;limite_total;limite_disp;data; valor ;grupo_estabelecimento;cidade_estabelecimento;pais_estabelecimento
4,23E+11;201405;SAO PAULO             ;SP ;47;F;3800;1659;10.06.2019;89,9;M.O.T.O.;SAO PAULO;BR
4,23E+11;201405;SAO PAULO             ;SP ;47;F;3800;1929;27.06.2019;57,23;SERVI‚O;SAO PAULO;BR
4,23E+11;201405;SAO PAULO             ;SP ;47;F;3800;1876;12.07.2019;48,22;SERVI‚O;SAO PAULO;BR
4,23E+11;201405;SAO PAULO             ;SP ;47;F;3800;1865;13.07.2019;10,42;SERVI‚O;SAO PAULO;BR
4,23E+11;201405;SAO PAULO             ;SP ;47;F;3800;1843;14.07.2019;22,35;ARTIGOS ELETRO;SAO PAULO;BR
4,23E+11;201405;SAO PAULO             ;SP ;47;F;3800;1939;23.05.2019;54,48;SERVI‚O;SAO PAULO;BR
4,23E+11;201405;SAO PAULO             ;SP ;47;F;3800;3278;27.10.2019;41,5;FARMACIAS;SAO PAULO;BR
4,23E+11;201405;SAO PAULO             ;SP ;47;F;3800;1765;15.08.2019;27,98;SERVI‚O;SAO PAULO;BR
4,23E+11;201405;SAO PAULO             ;SP ;47;F;3800;1821;14.08.2019;22,35;SEM RAMO;SAO PAULO;BR
4,23E+11;201405;SAO PAULO             ;SP ;47;F;3800;1760;18.05.2019;14,68;SERVI‚O;SAO PAULO;BR
4,23E+11;201405;SAO PAULO             ;SP ;47;F;3800;1858;10.08.2019;89,9;M.O.T.O.;SAO PAULO;BR
4,23E+11;201405;SAO PAULO             ;SP ;47;F;3800;1843;10.08.2019;14,71;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5954;5.12.2019;47;SUPERMERCADOS;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5932;6.12.2019;11,05;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5870;6.12.2019;73,19;SUPERMERCADOS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5675;9.03.2020;9,08;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;7374;31.01.2020;10,71;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6985;4.02.2020;10,12;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5810;9.12.2019;50;MAT CONSTRUCAO;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6201;22.11.2019;10,76;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6435;23.08.2019;44,51;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5770;3.03.2020;8,75;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5761;4.03.2020;9,11;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6041;15.10.2019;47,15;FARMACIAS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6020;15.10.2019;21,29;FARMACIAS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5970;15.10.2019;50;POSTO DE GAS;SAOPAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5517;18.04.2019;195;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6244;21.11.2019;7,79;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6212;21.11.2019;40;SERVI‚O;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6480;21.08.2019;6,18;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5241;12.12.2019;122,59;FARMACIAS;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5583;30.05.2019;170,52;SUPERMERCADOS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5800;29.05.2019;30;POSTO DE GAS;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5753;29.05.2019;46,67;SUPERMERCADOS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4127;2.05.2020;56,29;RESTAURANTE;Sao Paulo;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4125;2.05.2020;2;RESTAURANTE;Sao Paulo;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4013;4.05.2020;112,39;LOJA DE DEPART;RIO DE JANEIR;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5851;7.08.2019;38,08;SUPERMERCADOS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5569;11.11.2019;88,87;VAREJO;CARAPICUIBA;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5144;11.11.2019;424,47;VAREJO;CARAPICUIBA;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4244;22.04.2020;1;RESTAURANTE;Sao Paulo;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5824;7.08.2019;27;SUPERMERCADOS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4313;11.03.2020;8,81;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4263;12.03.2020;50;SERVI‚O;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4706;16.05.2019;83,75;VAREJO;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5734;16.10.2019;220,89;VAREJO;GUARULHOS;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5574;17.10.2019;160;SERVI‚O;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5521;17.10.2019;53;SERVI‚O;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5242;17.10.2019;279;VAREJO;EMBU DAS ARTE;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5282;9.04.2019;50;POSTO DE GAS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5803;12.09.2019;68;SERVI‚O;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5171;13.12.2019;34,85;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5555;11.12.2019;254,7;VAREJO;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5470;11.12.2019;84,9;VAREJO;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4184;27.04.2020;59,93;FARMACIAS;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6275;24.07.2019;92;VAREJO;CURITIBA;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5918;19.06.2019;139,9;VESTUARIO;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6375;27.08.2019;60;SERVI‚O;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4206;14.03.2020;56,99;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;3940;14.03.2020;266,34;RESTAURANTE;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;3868;14.03.2020;72,27;RESTAURANTE;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6138;6.10.2019;10,21;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5860;6.12.2019;9,86;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6005;5.12.2019;44,09;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6001;5.12.2019;4,4;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;7385;28.01.2020;8,4;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5757;4.11.2019;70;SERVI‚O;BARUERI;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6319;21.02.2020;7,76;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6288;21.02.2020;31,34;RESTAURANTE;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6223;21.02.2020;64,58;FARMACIAS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5872;21.10.2019;316,11;ARTIGOS ELETRO;MARILIA;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5963;16.10.2019;7,34;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6102;27.11.2019;7,64;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6174;28.08.2019;10;SERVI‚O;BARUERI;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4789;14.05.2019;119,9;VAREJO;CURITIBA;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5879;7.09.2019;6,1;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5871;7.09.2019;7,75;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5963;8.01.2020;89,66;SUPERMERCADOS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6213;26.07.2019;62;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6066;5.09.2019;85,62;RESTAURANTE;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6029;5.09.2019;37,86;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5885;6.09.2019;143,72;VAREJO;CARAPICUIBA;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;3864;9.04.2020;75,9;RESTAURANTE;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;3859;9.04.2020;5;RESTAURANTE;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5088;13.11.2019;56;SERVI‚O;SAOPAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5074;13.11.2019;7,3;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5073;13.11.2019;7,77;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;3712;11.04.2020;146,55;FARMACIAS;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5072;17.12.2019;9,91;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5856;24.02.2020;367,59;SUPERMERCADOS;ARUJA;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5847;26.02.2020;8,73;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5693;8.03.2020;12,72;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5685;8.03.2020;8,23;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5491;2.05.2019;26,4;VAREJO;CURITIBA;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4458;22.03.2020;49,9;SUPERMERCADOS;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4339;22.03.2020;119;RESTAURANTE;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5750;13.09.2019;52,8;VAREJO;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5672;13.09.2019;78,52;FARMACIAS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5602;13.09.2019;70;POSTO DE GAS;SAOPAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6067;2.01.2020;15,97;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6053;2.01.2020;7,08;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6052;2.01.2020;7,34;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6924;20.02.2020;263,95;SUPERMERCADOS;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6458;20.02.2020;465,27;SUPERMERCADOS;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6408;20.02.2020;50,45;POSTO DE GAS;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6089;29.11.2019;12,77;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4217;4.04.2020;98,01;LOJA DE DEPART;RIO DE JANEIR;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5170;12.04.2019;111,77;SUPERMERCADOS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4997;12.04.2019;173,13;SUPERMERCADOS;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4933;12.04.2019;63,75;SUPERMERCADOS;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5031;13.11.2019;42,49;SUPERMERCADOS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5880;26.05.2019;29,9;VAREJO;BARUERI;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5830;26.05.2019;49,99;VAREJO;BARUERI;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6826;18.02.2020;7,83;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6816;18.02.2020;9,32;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6049;4.12.2019;39,99;VAREJO;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5955;16.10.2019;7,8;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6146;3.09.2019;7;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6229;21.12.2019;84;ARTIGOS ELETRO;GUARULHOS;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4883;17.04.2019;50;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4823;17.04.2019;59,9;SUPERMERCADOS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4775;17.04.2019;48;SUPERMERCADOS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5009;13.05.2019;200;RESTAURANTE;BARUERI;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6254;18.10.2019;17,86;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6188;18.10.2019;65,94;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6348;20.02.2020;60,23;SUPERMERCADOS;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6327;20.02.2020;20,51;FARMACIAS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5092;16.12.2019;10,24;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6841;14.02.2020;7,76;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5325;10.05.2019;165,61;VAREJO;ITAPEVI;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6165;30.08.2019;9,11;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6849;12.02.2020;77,78;FARMACIAS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6379;18.12.2019;16,05;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5948;9.01.2020;6,68;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5955;9.01.2020;7,64;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;7237;19.02.2020;64,79;RESTAURANTE;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5654;9.08.2019;169,96;VESTUARIO;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6159;3.09.2019;6,03;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4172;5.04.2020;45;VAREJO;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4127;5.04.2020;45;VAREJO;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;3945;5.04.2020;182,49;RESTAURANTE;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;3940;5.04.2020;5;RESTAURANTE;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6127;23.11.2019;74,68;VAREJO;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6110;23.11.2019;16,96;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5411;5.04.2019;26,99;VAREJO;CARAPICUIBA;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5834;25.10.2019;7,67;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5910;22.05.2019;50;POSTO DE GAS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5688;6.11.2019;69,22;LOJA DE DEPART;RIO DE JANEIR;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5143;16.12.2019;9,27;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5143;16.12.2019;8,55;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5111;16.12.2019;31,9;VESTUARIO;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5102;16.12.2019;9,55;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;7305;1.02.2020;69,16;RESTAURANTE;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;7200;1.02.2020;104,8;VAREJO;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4909;14.05.2019;99,98;VESTUARIO;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5842;22.10.2019;30;POSTO DE GAS;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4619;10.03.2020;528,23;LOJA DE DEPART;RIO DE JANEIR;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4245;21.04.2020;192,39;RESTAURANTE;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6225;28.08.2019;149,9;VESTUARIO;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6210;4.10.2019;7,88;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6212;5.10.2019;6,52;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6149;5.10.2019;63;SERVI‚O;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5827;1.11.2019;7,64;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5438;4.04.2019;218,7;VAREJO;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6935;6.02.2020;50;SERVI‚O;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;7339;19.02.2020;56;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;7302;19.02.2020;36,62;FARMACIAS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5706;7.03.2020;55,2;SUPERMERCADOS;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4332;26.03.2020;7,84;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;7006;3.02.2020;51,91;FARMACIAS;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6260;20.11.2019;44,55;RESTAURANTE;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5479;9.06.2019;33,71;FARMACIAS;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6296;19.09.2019;34,84;SUPERMERCADOS;GUARUJA;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5489;17.08.2019;164,95;VESTUARIO;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5454;17.08.2019;35;VAREJO;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5404;17.08.2019;50;RESTAURANTE;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5129;11.06.2019;350;HOSP E CLINICA;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6226;2.10.2019;70;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5232;11.05.2019;92,8;VAREJO;CURITIBA;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5209;11.05.2019;22,9;SUPERMERCADOS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4324;3.04.2020;7,64;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4315;3.04.2020;8,56;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6313;20.12.2019;65,36;RESTAURANTE;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6402;21.07.2019;53,36;FARMACIAS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6367;21.07.2019;35,19;SUPERMERCADOS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6088;8.10.2019;50;POSTO DE GAS;SAOPAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5075;12.06.2019;53,4;SUPERMERCADOS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5941;10.01.2020;7,64;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;3560;15.04.2020;152,63;VAREJO;CARAPICUIBA;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5513;6.06.2019;70;VESTUARIO;ITAPEVI;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5416;12.12.2019;40;SERVI‚O;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5384;12.12.2019;31,48;FARMACIAS;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5364;12.12.2019;20,61;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5442;11.12.2019;14,32;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5780;11.07.2019;108,89;VAREJO;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5593;11.07.2019;186,62;VAREJO;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5557;11.07.2019;36;SERVI‚O;COTIA;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5161;14.12.2019;49,54;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6985;5.02.2020;10,79;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5504;11.07.2019;10;MAT CONSTRUCAO;COTIA;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;7187;20.02.2020;50;SERVI‚O;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6826;17.02.2020;7,78;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6221;23.12.2019;7,64;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6171;23.12.2019;50;SERVI‚O;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6165;23.12.2019;6,68;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6083;23.12.2019;82,2;SUPERMERCADOS;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5514;11.07.2019;43;SERVI‚O;COTIA;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5332;7.04.2019;79;SUPERMERCADOS;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5658;8.11.2019;29,84;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4437;19.04.2020;202,89;VAREJO;SAO CAETANO D;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;4640;19.04.2020;78,9;RESTAURANTE;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5889;21.06.2019;29,36;VAREJO;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6927;11.02.2020;7,89;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;7058;1.02.2020;142,4;FARMACIAS;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5779;2.03.2020;68,44;FARMACIAS;OSASCO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5933;11.01.2020;7,64;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6123;27.07.2019;89,89;FARMACIAS;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;5889;29.07.2019;234;FARMACIAS;RIO DE JANEIR;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6195;28.08.2019;29,98;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6190;28.08.2019;5;SERVI‚O;SAO PAULO;BR
5,91E+11;201508;OSASCO                ;SP ;35;F;5500;6184;28.08.2019;6,18;SERVI‚O;SAO PAULO;BR
8,61E+11;201602;SAO PAULO             ;SP ;53;F;9550;4699;26.02.2020;50;POSTO DE GAS;SAO JOSE DO R;BR
8,61E+11;201602;SAO PAULO             ;SP ;53;F;9550;4243;31.08.2019;50;POSTO DE GAS;SAO JOSE DO R;BR
8,61E+11;201602;SAO PAULO             ;SP ;53;F;9550;4051;31.08.2019;191,8;VESTUARIO;SAO JOSE DO R;BR
8,61E+11;201602;SAO PAULO             ;SP ;53;F;9550;6820;15.12.2019;50;POSTO DE GAS;SAO JOSE DO R;BR
